"A-1 NUMBER OF VILLAGES, TOWNS, HOUSEHOLDS, POPULATION AND AREA",,,,,,,,,,,,,,
"State  Code","District Code","Sub District Code","India/ State/ Union Territory/ District/ Sub-district",Name,"Total/
Rural/
Urban","Number of villages",,"Number of towns","Number of households",Population,,,"Area
 (In sq. km)","Population per sq. km."
,,,,,,Inhabited,Uninhabited,,,Persons,Males,Females,,
09,186,00943,SUB-DISTRICT,Ghanghata,Total,534,45,1,79925,517622,262471,255151,581.87051280932678,890
09,186,00943,SUB-DISTRICT,Ghanghata,Rural,534,45,0,78288,506337,256673,249664,572.87051280932678,884
09,186,00943,SUB-DISTRICT,Ghanghata,Urban,0,0,1,1637,11285,5798,5487,9,1254
09,187,00000,DISTRICT,Mahrajganj,Total,1212,50,7,426565,2684703,1381754,1302949,2952,909
09,187,00000,DISTRICT,Mahrajganj,Rural,1212,50,0,404790,2549973,1312126,1237847,2897.89,880
09,187,00000,DISTRICT,Mahrajganj,Urban,0,0,7,21775,134730,69628,65102,54.11,2490
09,187,00944,SUB-DISTRICT,Nautanwa,Total,263,3,2,78074,511045,264076,246969,662.73970057760835,771
09,187,00944,SUB-DISTRICT,Nautanwa,Rural,263,3,0,71635,471006,243472,227534,653.19970057760838,721
09,187,00944,SUB-DISTRICT,Nautanwa,Urban,0,0,2,6439,40039,20604,19435,9.5399999999999991,4197
09,187,00945,SUB-DISTRICT,Nichlaul,Total,282,32,2,88965,539761,277461,262300,696.77112797909035,775
09,187,00945,SUB-DISTRICT,Nichlaul,Rural,282,32,0,82726,500384,257089,243295,682.2011279790903,733
09,187,00945,SUB-DISTRICT,Nichlaul,Urban,0,0,2,6239,39377,20372,19005,14.57,2703
09,187,00946,SUB-DISTRICT,Pharenda,Total,225,8,1,76670,487236,252587,234649,499.05830555893488,976
09,187,00946,SUB-DISTRICT,Pharenda,Rural,225,8,0,75070,477123,247284,229839,495.05830555893488,964
09,187,00946,SUB-DISTRICT,Pharenda,Urban,0,0,1,1600,10113,5303,4810,4,2528
09,187,00947,SUB-DISTRICT,Maharajganj,Total,442,7,2,182856,1146661,587630,559031,1093.4337123003957,1049
09,187,00947,SUB-DISTRICT,Maharajganj,Rural,442,7,0,175359,1101460,564281,537179,1067.4337123003957,1032
09,187,00947,SUB-DISTRICT,Maharajganj,Urban,0,0,2,7497,45201,23349,21852,26,1739
09,188,00000,DISTRICT,Gorakhpur,Total,2937,382,14,692960,4440895,2277777,2163118,3321,1337
09,188,00000,DISTRICT,Gorakhpur,Rural,2937,382,0,554999,3604766,1838726,1766040,3106.35,1160
09,188,00000,DISTRICT,Gorakhpur,Urban,0,0,14,137961,836129,439051,397078,214.65,3895
09,188,00948,SUB-DISTRICT,Campierganj,Total,202,15,1,63385,395143,204551,190592,360.15008561497189,1097
09,188,00948,SUB-DISTRICT,Campierganj,Rural,202,15,0,61085,381626,197439,184187,354.15008561497189,1078
09,188,00948,SUB-DISTRICT,Campierganj,Urban,0,0,1,2300,13517,7112,6405,6,2253
09,188,00949,SUB-DISTRICT,Sahjanwa,Total,302,45,2,61707,393807,203111,190696,345.5341593973896,1140
09,188,00949,SUB-DISTRICT,Sahjanwa,Rural,302,45,0,55430,354651,182456,172195,319.5341593973896,1110
09,188,00949,SUB-DISTRICT,Sahjanwa,Urban,0,0,2,6277,39156,20655,18501,26,1506
09,188,00950,SUB-DISTRICT,Gorakhpur,Total,440,69,7,264606,1629421,848449,780972,840.14662572510497,1939
09,188,00950,SUB-DISTRICT,Gorakhpur,Rural,440,69,0,143927,906721,468602,438119,674.24662572510499,1345
09,188,00950,SUB-DISTRICT,Gorakhpur,Urban,0,0,7,120679,722700,379847,342853,165.9,4356
09,188,00951,SUB-DISTRICT,"Chauri Chaura",Total,205,11,1,71660,453414,230232,223182,370.10796169238984,1225
09,188,00951,SUB-DISTRICT,"Chauri Chaura",Rural,205,11,0,69977,442596,224553,218043,364.10796169238984,1216
09,188,00951,SUB-DISTRICT,"Chauri Chaura",Urban,0,0,1,1683,10818,5679,5139,6,1803
09,188,00952,SUB-DISTRICT,Bansgaon,Total,468,80,1,65812,447172,224553,222619,504.96368886141386,886
09,188,00952,SUB-DISTRICT,Bansgaon,Rural,468,80,0,63686,431859,216626,215233,504.21368886141386,856
09,188,00952,SUB-DISTRICT,Bansgaon,Urban,0,0,1,2126,15313,7927,7386,0.75,20417
09,188,00953,SUB-DISTRICT,Khajni,Total,694,75,0,87546,583987,296820,287167,394.79562743526071,1479
09,188,00953,SUB-DISTRICT,Khajni,Rural,694,75,0,87546,583987,296820,287167,394.79562743526071,1479
09,188,00953,SUB-DISTRICT,Khajni,Urban,0,0,0,0,0,0,0,0,0
09,188,00954,SUB-DISTRICT,"Gola ",Total,626,87,2,78244,537951,270061,267890,505.30527920502595,1065
09,188,00954,SUB-DISTRICT,"Gola ",Rural,626,87,0,73348,503326,252230,251096,495.30527920502595,1016
09,188,00954,SUB-DISTRICT,"Gola ",Urban,0,0,2,4896,34625,17831,16794,10,3463
09,189,00000,DISTRICT,Kushinagar,Total,1579,60,8,561062,3564544,1818055,1746489,2905,1227
09,189,00000,DISTRICT,Kushinagar,Rural,1579,60,0,533834,3396437,1730377,1666060,2840.3,1196
09,189,00000,DISTRICT,Kushinagar,Urban,0,0,8,27228,168107,87678,80429,64.7,2598
09,189,00955,SUB-DISTRICT,Padrauna,Total,519,39,2,176775,1126539,579857,546682,1013.5218614939345,1112
09,189,00955,SUB-DISTRICT,Padrauna,Rural,519,39,0,166056,1060699,545755,514944,1001.6318614939345,1059
09,189,00955,SUB-DISTRICT,Padrauna,Urban,0,0,2,10719,65840,34102,31738,11.89,5537
09,189,00956,SUB-DISTRICT,Hata,Total,402,0,3,154231,956312,484205,472107,775.98389848500938,1232
09,189,00956,SUB-DISTRICT,Hata,Rural,402,0,0,145732,905552,457438,448114,753.78389848500933,1201
09,189,00956,SUB-DISTRICT,Hata,Urban,0,0,3,8499,50760,26767,23993,22.2,2286
09,189,00957,SUB-DISTRICT,Kasya,Total,286,9,2,93716,614143,311131,303012,448.92505377201911,1368
09,189,00957,SUB-DISTRICT,Kasya,Rural,286,9,0,89271,585713,296432,289281,426.3150537720191,1374
09,189,00957,SUB-DISTRICT,Kasya,Urban,0,0,2,4445,28430,14699,13731,22.61,1257
09,189,00958,SUB-DISTRICT,"Tamkuhi Raj",Total,372,12,1,136340,867550,442862,424688,666.56948751337416,1302
09,189,00958,SUB-DISTRICT,"Tamkuhi Raj",Rural,372,12,0,132775,844473,430752,413721,658.56948751337416,1282
09,189,00958,SUB-DISTRICT,"Tamkuhi Raj",Urban,0,0,1,3565,23077,12110,10967,8,2885
09,190,00000,DISTRICT,Deoria,Total,2019,143,10,468346,3100946,1537436,1563510,2540,1221
09,190,00000,DISTRICT,Deoria,Rural,2019,143,0,420650,2784143,1373111,1411032,2463.08,1130
09,190,00000,DISTRICT,Deoria,Urban,0,0,10,47696,316803,164325,152478,76.92,4119
09,190,00959,SUB-DISTRICT,Deoria,Total,686,15,3,189288,1237450,617458,619992,926.51028219484681,1336
09,190,00959,SUB-DISTRICT,Deoria,Rural,686,15,0,166704,1091560,541510,550050,908.16028219484679,1202
09,190,00959,SUB-DISTRICT,Deoria,Urban,0,0,3,22584,145890,75948,69942,18.350000000000001,7950
09,190,00960,SUB-DISTRICT,Rudrapur,Total,274,19,1,64831,439763,218712,221051,395.57849528678673,1112
09,190,00960,SUB-DISTRICT,Rudrapur,Rural,274,19,0,59996,405749,201074,204675,379.57849528678673,1069
09,190,00960,SUB-DISTRICT,Rudrapur,Urban,0,0,1,4835,34014,17638,16376,16,2126
09,190,00961,SUB-DISTRICT,Barhaj,Total,265,28,1,56251,369994,182444,187550,374.07503004342857,989
09,190,00961,SUB-DISTRICT,Barhaj,Rural,265,28,0,50891,333535,163278,170257,366.07503004342857,911
09,190,00961,SUB-DISTRICT,Barhaj,Urban,0,0,1,5360,36459,19166,17293,8,4557
09,190,00962,SUB-DISTRICT,Salempur,Total,471,51,4,91896,604483,298212,306271,484.65982349754569,1247
09,190,00962,SUB-DISTRICT,Salempur,Rural,471,51,0,79180,518882,254331,264551,454.08982349754569,1143
09,190,00962,SUB-DISTRICT,Salempur,Urban,0,0,4,12716,85601,43881,41720,30.57,2800
09,190,00963,SUB-DISTRICT,"Bhatpar Rani",Total,323,30,1,66080,449256,220610,228646,359.17441800584044,1251
09,190,00963,SUB-DISTRICT,"Bhatpar Rani",Rural,323,30,0,63879,434417,212918,221499,355.17441800584044,1223
09,190,00963,SUB-DISTRICT,"Bhatpar Rani",Urban,0,0,1,2201,14839,7692,7147,4,3710
09,191,00000,DISTRICT,Azamgarh,Total,3800,301,20,665232,4613913,2285004,2328909,4054,1138
09,191,00000,DISTRICT,Azamgarh,Rural,3800,301,0,611588,4220512,2082707,2137805,3967.23,1064
09,191,00000,DISTRICT,Azamgarh,Urban,0,0,20,53644,393401,202297,191104,86.77,4534
09,191,00964,SUB-DISTRICT,Burhanpur,Total,466,23,1,68215,459068,225693,233375,422.90719016753252,1086
09,191,00964,SUB-DISTRICT,Burhanpur,Rural,466,23,0,66880,449694,220894,228800,420.90719016753252,1068
09,191,00964,SUB-DISTRICT,Burhanpur,Urban,0,0,1,1335,9374,4799,4575,2,4687
09,191,00965,SUB-DISTRICT,Sagri,Total,882,91,4,132228,901483,448529,452954,881.25397689339047,1023
09,191,00965,SUB-DISTRICT,Sagri,Rural,882,91,0,126253,857676,426359,431317,857.64397689339046,1000
09,191,00965,SUB-DISTRICT,Sagri,Urban,0,0,4,5975,43807,22170,21637,23.61,1855
09,191,00966,SUB-DISTRICT,"Azamgarh ",Total,605,61,9,138449,978799,497198,481601,579.0931990200113,1690
09,191,00966,SUB-DISTRICT,"Azamgarh ",Rural,605,61,0,102152,715365,361197,354168,543.26319902001126,1317
09,191,00966,SUB-DISTRICT,"Azamgarh ",Urban,0,0,9,36297,263434,136001,127433,35.83,7352
09,191,00967,SUB-DISTRICT,Nizamabad,Total,536,27,2,84917,595715,293212,302503,486.92227196882675,1223
09,191,00967,SUB-DISTRICT,Nizamabad,Rural,536,27,0,80845,562812,276309,286503,480.08227196882677,1172
09,191,00967,SUB-DISTRICT,Nizamabad,Urban,0,0,2,4072,32903,16903,16000,6.84,4810
09,191,00968,SUB-DISTRICT,"Phulpur ",Total,498,26,2,100052,696523,341750,354773,665.99864330090054,1046
09,191,00968,SUB-DISTRICT,"Phulpur ",Rural,498,26,0,97761,680948,333746,347202,655.49864330090054,1039
09,191,00968,SUB-DISTRICT,"Phulpur ",Urban,0,0,2,2291,15575,8004,7571,10.5,1483
09,191,00969,SUB-DISTRICT,Lalganj,Total,517,42,1,85111,581647,280992,300655,626.79227823327471,928
09,191,00969,SUB-DISTRICT,Lalganj,Rural,517,42,0,83306,568180,274251,293929,623.80227823327471,911
09,191,00969,SUB-DISTRICT,Lalganj,Urban,0,0,1,1805,13467,6741,6726,2.99,4504
09,191,00970,SUB-DISTRICT,Mehnagar,Total,296,31,1,56260,400678,197630,203048,391.03453355037499,1025
09,191,00970,SUB-DISTRICT,Mehnagar,Rural,296,31,0,54391,385837,189951,195886,386.03453355037499,999
09,191,00970,SUB-DISTRICT,Mehnagar,Urban,0,0,1,1869,14841,7679,7162,5,2968
09,192,00000,DISTRICT,Mau,Total,1499,111,14,324424,2205968,1114709,1091259,1713,1288
09,192,00000,DISTRICT,Mau,Rural,1499,111,0,253645,1706760,858843,847917,1619.79,1054
09,192,00000,DISTRICT,Mau,Urban,0,0,14,70779,499208,255866,243342,93.21,5356
09,192,00971,SUB-DISTRICT,Ghosi,Total,328,17,3,70277,467413,232720,234693,347.47795560528772,1345
09,192,00971,SUB-DISTRICT,Ghosi,Rural,328,17,0,62589,411215,203756,207459,330.8679556052877,1243
09,192,00971,SUB-DISTRICT,Ghosi,Urban,0,0,3,7688,56198,28964,27234,16.61,3383
09,192,00972,SUB-DISTRICT,Madhuban,Total,322,31,1,50954,334116,165929,168187,464.80777489742701,719
09,192,00972,SUB-DISTRICT,Madhuban,Rural,322,31,0,50252,329279,163523,165756,463.78777489742703,710
09,192,00972,SUB-DISTRICT,Madhuban,Urban,0,0,1,702,4837,2406,2431,1.02,4742
09,192,00973,SUB-DISTRICT,"Maunath Bhanjan",Total,404,22,6,131312,910549,466838,443711,512.42463068635425,1777
09,192,00973,SUB-DISTRICT,"Maunath Bhanjan",Rural,404,22,0,80513,558316,286220,272096,457.13463068635423,1221
09,192,00973,SUB-DISTRICT,"Maunath Bhanjan",Urban,0,0,6,50799,352233,180618,171615,55.29,6371
09,192,00974,SUB-DISTRICT,"Muhammadabad Gohna",Total,445,41,4,71881,493890,249222,244668,388.28654433050963,1272
09,192,00974,SUB-DISTRICT,"Muhammadabad Gohna",Rural,445,41,0,60291,407950,205344,202606,367.99654433050961,1109
09,192,00974,SUB-DISTRICT,"Muhammadabad Gohna",Urban,0,0,4,11590,85940,43878,42062,20.29,4236
09,193,00000,DISTRICT,Ballia,Total,1843,518,11,480268,3239774,1672902,1566872,2981,1087
09,193,00000,DISTRICT,Ballia,Rural,1843,518,0,435184,2935665,1514018,1421647,2912.8,1008
09,193,00000,DISTRICT,Ballia,Urban,0,0,11,45084,304109,158884,145225,68.2,4459
09,193,00975,SUB-DISTRICT,"Belthara Road",Total,268,17,1,57235,392294,200018,192276,364.00666045845776,1078
09,193,00975,SUB-DISTRICT,"Belthara Road",Rural,268,17,0,54141,371890,189454,182436,352.50666045845776,1055
09,193,00975,SUB-DISTRICT,"Belthara Road",Urban,0,0,1,3094,20404,10564,9840,11.5,1774
09,193,00976,SUB-DISTRICT,Sikanderpur,Total,217,24,1,60360,392801,200401,192400,397.70983074944161,988
09,193,00976,SUB-DISTRICT,Sikanderpur,Rural,217,24,0,56794,368815,187889,180926,391.20983074944161,943
09,193,00976,SUB-DISTRICT,Sikanderpur,Urban,0,0,1,3566,23986,12512,11474,6.5,3690
09,193,00977,SUB-DISTRICT,Rasra,Total,346,54,1,81899,548010,280503,267507,530.48334589761419,1033
09,193,00977,SUB-DISTRICT,Rasra,Rural,346,54,0,77428,516245,263863,252382,524.48334589761419,984
09,193,00977,SUB-DISTRICT,Rasra,Urban,0,0,1,4471,31765,16640,15125,6,5294
09,193,00978,SUB-DISTRICT,Ballia,Total,527,258,4,144433,979400,512556,466844,804.35265780143823,1218
09,193,00978,SUB-DISTRICT,Ballia,Rural,527,258,0,123566,839511,438639,400872,779.35265780143823,1077
09,193,00978,SUB-DISTRICT,Ballia,Urban,0,0,4,20867,139889,73917,65972,25,5596
09,193,00979,SUB-DISTRICT,Bansdih,Total,377,109,4,82262,540524,278107,262417,551.79625364612025,980
09,193,00979,SUB-DISTRICT,Bansdih,Rural,377,109,0,69176,452459,232856,219603,532.5962536461202,850
09,193,00979,SUB-DISTRICT,Bansdih,Urban,0,0,4,13086,88065,45251,42814,19.2,4587
09,193,00980,SUB-DISTRICT,Bairia,Total,108,56,0,54079,386745,201317,185428,332.65318907903816,1163
09,193,00980,SUB-DISTRICT,Bairia,Rural,108,56,0,54079,386745,201317,185428,332.65318907903816,1163
09,193,00980,SUB-DISTRICT,Bairia,Urban,0,0,0,0,0,0,0,0,0
09,194,00000,DISTRICT,Jaunpur,Total,3287,94,13,663513,4494204,2220465,2273739,4038,1113
09,194,00000,DISTRICT,Jaunpur,Rural,3287,94,0,613244,4147624,2041217,2106407,3977.69,1043
09,194,00000,DISTRICT,Jaunpur,Urban,0,0,13,50269,346580,179248,167332,60.31,5747
09,194,00981,SUB-DISTRICT,Shahganj,Total,518,25,2,109065,761994,381889,380105,704.56019210839111,1082
09,194,00981,SUB-DISTRICT,Shahganj,Rural,518,25,0,102488,716000,358112,357888,694.56019210839111,1031
09,194,00981,SUB-DISTRICT,Shahganj,Urban,0,0,2,6577,45994,23777,22217,10,4599
09,194,00982,SUB-DISTRICT,Badlapur,Total,405,2,0,67625,456043,224905,231138,459.72505729426285,992
09,194,00982,SUB-DISTRICT,Badlapur,Rural,405,2,0,67625,456043,224905,231138,459.72505729426285,992
09,194,00982,SUB-DISTRICT,Badlapur,Urban,0,0,0,0,0,0,0,0,0
09,194,00983,SUB-DISTRICT,Machhlishahr,Total,504,9,2,109524,736209,360957,375252,811.75552323521924,907
09,194,00983,SUB-DISTRICT,Machhlishahr,Rural,504,9,0,102608,690098,337373,352725,806.89552323521923,855
09,194,00983,SUB-DISTRICT,Machhlishahr,Urban,0,0,2,6916,46111,23584,22527,4.8600000000000003,9488
09,194,00984,SUB-DISTRICT,"Jaunpur ",Total,787,25,5,154845,1075544,540068,535476,710.82174744880933,1513
09,194,00984,SUB-DISTRICT,"Jaunpur ",Rural,787,25,0,124886,868864,432825,436039,679.24174744880929,1279
09,194,00984,SUB-DISTRICT,"Jaunpur ",Urban,0,0,5,29959,206680,107243,99437,31.58,6545
09,194,00985,SUB-DISTRICT,"Mariahu ",Total,652,30,2,120315,800862,388701,412161,757.66899870004499,1057
09,194,00985,SUB-DISTRICT,"Mariahu ",Rural,652,30,0,116160,771872,373763,398109,748.23899870004504,1032
09,194,00985,SUB-DISTRICT,"Mariahu ",Urban,0,0,2,4155,28990,14938,14052,9.43,3074
09,194,00986,SUB-DISTRICT,Kerakat,Total,421,3,2,102139,663552,323945,339607,593.46439046219962,1118
09,194,00986,SUB-DISTRICT,Kerakat,Rural,421,3,0,99477,644747,314239,330508,589.02439046219956,1095
09,194,00986,SUB-DISTRICT,Kerakat,Urban,0,0,2,2662,18805,9706,9099,4.4400000000000004,4235
09,195,00000,DISTRICT,Ghazipur,Total,2740,627,8,546664,3620268,1855075,1765193,3377,1072
09,195,00000,DISTRICT,Ghazipur,Rural,2740,627,0,505095,3345908,1711651,1634257,3312.67,1010
09,195,00000,DISTRICT,Ghazipur,Urban,0,0,8,41569,274360,143424,130936,64.33,4265
09,195,00987,SUB-DISTRICT,Jakhania,Total,505,71,1,80389,547798,274769,273029,550.66876588474281,995
09,195,00987,SUB-DISTRICT,Jakhania,Rural,505,71,0,78640,535437,268385,267052,546.66876588474281,979
09,195,00987,SUB-DISTRICT,Jakhania,Urban,0,0,1,1749,12361,6384,5977,4,3090
09,195,00988,SUB-DISTRICT,Saidpur,Total,582,64,1,89022,603470,302611,300859,565.01715545567583,1068
09,195,00988,SUB-DISTRICT,Saidpur,Rural,582,64,0,85517,579132,289895,289237,559.8071554556758,1035
09,195,00988,SUB-DISTRICT,Saidpur,Urban,0,0,1,3505,24338,12716,11622,5.21,4671
09,195,00989,SUB-DISTRICT,Ghazipur,Total,539,86,2,127961,839883,436067,403816,678.03927475319858,1239
09,195,00989,SUB-DISTRICT,Ghazipur,Rural,539,86,0,106717,706640,366174,340466,653.62927475319862,1081
09,195,00989,SUB-DISTRICT,Ghazipur,Urban,0,0,2,21244,133243,69893,63350,24.41,5459
09,195,00990,SUB-DISTRICT,"Mohammadabad ",Total,833,301,2,145379,914817,470683,444134,869.99830136461685,1052
09,195,00990,SUB-DISTRICT,"Mohammadabad ",Rural,833,301,0,137011,856497,440295,416202,858.64830136461683,997
09,195,00990,SUB-DISTRICT,"Mohammadabad ",Urban,0,0,2,8368,58320,30388,27932,11.35,5138
09,195,00991,SUB-DISTRICT,Zamania,Total,281,105,2,103913,714300,370945,343355,713.27692613072861,1001
09,195,00991,SUB-DISTRICT,Zamania,Rural,281,105,0,97210,668202,346902,321300,693.9169261307286,963
09,195,00991,SUB-DISTRICT,Zamania,Urban,0,0,2,6703,46098,24043,22055,19.36,2381
09,196,00000,DISTRICT,Chandauli,Total,1425,204,11,296804,1952756,1017905,934851,2541,768
09,196,00000,DISTRICT,Chandauli,Rural,1425,204,0,259129,1710203,890630,819573,2487.2800000000002,688
09,196,00000,DISTRICT,Chandauli,Urban,0,0,11,37675,242553,127275,115278,53.72,4515
09,196,00992,SUB-DISTRICT,Sakaldiha,Total,456,37,1,99708,691346,358065,333281,661.70692977720785,1045
09,196,00992,SUB-DISTRICT,Sakaldiha,Rural,456,37,0,98679,683952,354200,329752,660.70692977720785,1035
09,196,00992,SUB-DISTRICT,Sakaldiha,Urban,0,0,1,1029,7394,3865,3529,1,7394
09,196,00993,SUB-DISTRICT,Chandauli,Total,438,75,9,127061,834724,437248,397476,650.16474673842595,1284
09,196,00993,SUB-DISTRICT,Chandauli,Rural,438,75,0,93076,616921,322888,294033,605.44474673842592,1019
09,196,00993,SUB-DISTRICT,Chandauli,Urban,0,0,9,33985,217803,114360,103443,44.72,4870
09,196,00994,SUB-DISTRICT,Chakia,Total,531,92,1,70035,426686,222592,204094,1229.1181613174726,347
09,196,00994,SUB-DISTRICT,Chakia,Rural,531,92,0,67374,409330,213542,195788,1221.1181613174726,335
09,196,00994,SUB-DISTRICT,Chakia,Urban,0,0,1,2661,17356,9050,8306,8,2170
09,197,00000,DISTRICT,Varanasi,Total,1258,37,39,560162,3676841,1921857,1754984,1535,2395
09,197,00000,DISTRICT,Varanasi,Rural,1258,37,0,306978,2079790,1076526,1003264,1371.22,1517
09,197,00000,DISTRICT,Varanasi,Urban,0,0,39,253184,1597051,845331,751720,163.78,9751
09,197,00995,SUB-DISTRICT,Pindra,Total,423,8,1,92593,627298,318052,309246,694.62132925744527,903
09,197,00995,SUB-DISTRICT,Pindra,Rural,423,8,0,90947,615915,312099,303816,690.42132925744522,892
09,197,00995,SUB-DISTRICT,Pindra,Urban,0,0,1,1646,11383,5953,5430,4.2,2710
09,197,00996,SUB-DISTRICT,Varanasi,Total,835,29,38,467569,3049543,1603805,1445738,840.37752655016095,3629
09,197,00996,SUB-DISTRICT,Varanasi,Rural,835,29,0,216031,1463875,764427,699448,680.79752655016091,2150
09,197,00996,SUB-DISTRICT,Varanasi,Urban,0,0,38,251538,1585668,839378,746290,159.58000000000001,9937
09,198,00000,DISTRICT,"Sant Ravidas Nagar (Bhadohi)",Total,1087,130,11,222403,1578213,807099,771114,1015,1555
09,198,00000,DISTRICT,"Sant Ravidas Nagar (Bhadohi)",Rural,1087,130,0,189745,1348911,686589,662322,965.74,1397
09,198,00000,DISTRICT,"Sant Ravidas Nagar (Bhadohi)",Urban,0,0,11,32658,229302,120510,108792,49.26,4655
09,198,00997,SUB-DISTRICT,Bhadohi,Total,382,23,4,81344,568985,288601,280384,352.55549245872811,1614
09,198,00997,SUB-DISTRICT,Bhadohi,Rural,382,23,0,62495,435345,218566,216779,329.90549245872813,1320
09,198,00997,SUB-DISTRICT,Bhadohi,Urban,0,0,4,18849,133640,70035,63605,22.65,5900
09,198,00998,SUB-DISTRICT,Gyanpur,Total,385,69,4,78929,567801,290505,277296,401.58996858810514,1414
09,198,00998,SUB-DISTRICT,Gyanpur,Rural,385,69,0,72239,524069,267338,256731,389.09996858810513,1347
09,198,00998,SUB-DISTRICT,Gyanpur,Urban,0,0,4,6690,43732,23167,20565,12.49,3501
09,198,00999,SUB-DISTRICT,Aurai,Total,320,38,3,62130,441427,227993,213434,260.8588390906479,1692
09,198,00999,SUB-DISTRICT,Aurai,Rural,320,38,0,55011,389497,200685,188812,246.7388390906479,1579
09,198,00999,SUB-DISTRICT,Aurai,Urban,0,0,3,7119,51930,27308,24622,14.12,3678
09,199,00000,DISTRICT,Mirzapur,Total,1745,216,10,394925,2496970,1312302,1184668,4405,567
09,199,00000,DISTRICT,Mirzapur,Rural,1745,216,0,339323,2149403,1127138,1022265,4331.78,496
09,199,00000,DISTRICT,Mirzapur,Urban,0,0,10,55602,347567,185164,162403,73.22,4747
09,199,01000,SUB-DISTRICT,Mirzapur,Total,611,78,7,177559,1177317,622307,555010,1159.7428790960587,1015
09,199,01000,SUB-DISTRICT,Mirzapur,Rural,611,78,0,132695,897280,472862,424418,1106.5828790960586,811
09,199,01000,SUB-DISTRICT,Mirzapur,Urban,0,0,7,44864,280037,149445,130592,53.16,5268
09,199,01001,SUB-DISTRICT,Lalganj,Total,387,44,0,58916,367080,192739,174341,1344.7101432085894,273
09,199,01001,SUB-DISTRICT,Lalganj,Rural,387,44,0,58916,367080,192739,174341,1344.7101432085894,273
09,199,01001,SUB-DISTRICT,Lalganj,Urban,0,0,0,0,0,0,0,0,0
09,199,01002,SUB-DISTRICT,Marihan,Total,211,10,0,41584,241128,125523,115605,863.48825690752324,279
09,199,01002,SUB-DISTRICT,Marihan,Rural,211,10,0,41584,241128,125523,115605,863.48825690752324,279
09,199,01002,SUB-DISTRICT,Marihan,Urban,0,0,0,0,0,0,0,0,0
09,199,01003,SUB-DISTRICT,Chunar,Total,536,84,3,116866,711445,371733,339712,1037.0571233941896,686
09,199,01003,SUB-DISTRICT,Chunar,Rural,536,84,0,106128,643915,336014,307901,1016.9971233941897,633
09,199,01003,SUB-DISTRICT,Chunar,Urban,0,0,3,10738,67530,35719,31811,20.059999999999999,3366
09,200,00000,DISTRICT,Sonbhadra,Total,1391,38,18,333174,1862559,971344,891215,6905,270
09,200,00000,DISTRICT,Sonbhadra,Rural,1391,38,0,270822,1548217,803345,744872,6779.57,228
09,200,00000,DISTRICT,Sonbhadra,Urban,0,0,18,62352,314342,167999,146343,125.43,2506
09,200,01004,SUB-DISTRICT,Ghorawal,Total,342,3,1,49110,290546,150896,139650,858.60481283829608,338
09,200,01004,SUB-DISTRICT,Ghorawal,Rural,342,3,0,47804,283255,146964,136291,855.37481283829607,331
09,200,01004,SUB-DISTRICT,Ghorawal,Urban,0,0,1,1306,7291,3932,3359,3.23,2257
09,200,01005,SUB-DISTRICT,Robertsganj,Total,770,23,5,158620,901830,469684,432146,3356.2111044438116,269
09,200,01005,SUB-DISTRICT,Robertsganj,Rural,770,23,0,135799,776300,403074,373226,3296.7811044438117,235
09,200,01005,SUB-DISTRICT,Robertsganj,Urban,0,0,5,22821,125530,66610,58920,59.43,2112
09,200,01006,SUB-DISTRICT,Dudhi,Total,279,12,12,125444,670183,350764,319419,2690.1834533503097,249
09,200,01006,SUB-DISTRICT,Dudhi,Rural,279,12,0,87219,488662,253307,235355,2627.4134533503097,186
09,200,01006,SUB-DISTRICT,Dudhi,Urban,0,0,12,38225,181521,97457,84064,62.77,2892
09,201,00000,DISTRICT,Etah,Total,853,29,10,290683,1774480,947339,827141,2431,730
