yeat,temperature,uncertainity,state,country,lang,lat
1935/11/01,26.987,0.63,Bombay,India,18.48N,72.68E
1935/12/01,25.67,0.456,Bombay,India,18.48N,72.68E
1936/01/01,23.618,0.5479999999999999,Bombay,India,18.48N,72.68E
1936/02/01,23.721999999999998,0.5,Bombay,India,18.48N,72.68E
1936/03/01,25.648000000000003,0.35700000000000004,Bombay,India,18.48N,72.68E
1936/04/01,27.116,0.21600000000000005,Bombay,India,18.48N,72.68E
1936/05/01,29.318,0.266,Bombay,India,18.48N,72.68E
1936/06/01,27.444000000000006,0.289,Bombay,India,18.48N,72.68E
1936/07/01,27.238000000000003,0.418,Bombay,India,18.48N,72.68E
1936/08/01,26.981,0.229,Bombay,India,18.48N,72.68E
1936/09/01,27.439,0.261,Bombay,India,18.48N,72.68E
1936/10/01,28.164,0.31,Bombay,India,18.48N,72.68E
1936/11/01,27.857,0.509,Bombay,India,18.48N,72.68E
1936/12/01,25.285999999999998,0.389,Bombay,India,18.48N,72.68E
1937/01/01,23.513,0.5770000000000001,Bombay,India,18.48N,72.68E
1937/02/01,24.049,0.4370000000000001,Bombay,India,18.48N,72.68E
1937/03/01,24.954,0.355,Bombay,India,18.48N,72.68E
1937/04/01,26.744,0.54,Bombay,India,18.48N,72.68E
1937/05/01,28.973000000000006,0.278,Bombay,India,18.48N,72.68E
1937/06/01,28.380000000000006,0.334,Bombay,India,18.48N,72.68E
1937/07/01,26.546999999999997,0.187,Bombay,India,18.48N,72.68E
1937/08/01,26.961,0.281,Bombay,India,18.48N,72.68E
1937/09/01,27.038,0.275,Bombay,India,18.48N,72.68E
1937/10/01,27.632,0.32,Bombay,India,18.48N,72.68E
1937/11/01,27.743000000000002,0.667,Bombay,India,18.48N,72.68E
1937/12/01,24.595,0.477,Bombay,India,18.48N,72.68E
1938/01/01,24.316999999999997,0.741,Bombay,India,18.48N,72.68E
1938/02/01,23.328000000000003,0.608,Bombay,India,18.48N,72.68E
1938/03/01,26.182,0.303,Bombay,India,18.48N,72.68E
1938/04/01,27.965999999999998,0.529,Bombay,India,18.48N,72.68E
1938/05/01,29.095,0.706,Bombay,India,18.48N,72.68E
1938/06/01,27.025,0.528,Bombay,India,18.48N,72.68E
1938/07/01,26.704,0.376,Bombay,India,18.48N,72.68E
1938/08/01,26.925,0.22,Bombay,India,18.48N,72.68E
1938/09/01,26.749000000000002,0.134,Bombay,India,18.48N,72.68E
1938/10/01,26.644000000000002,0.7040000000000001,Bombay,India,18.48N,72.68E
1938/11/01,25.936999999999998,0.569,Bombay,India,18.48N,72.68E
1938/12/01,25.497,0.245,Bombay,India,18.48N,72.68E
1939/01/01,24.81,0.314,Bombay,India,18.48N,72.68E
1939/02/01,24.434,0.385,Bombay,India,18.48N,72.68E
1939/03/01,24.951,0.305,Bombay,India,18.48N,72.68E
1939/04/01,26.818,0.252,Bombay,India,18.48N,72.68E
1939/05/01,28.612,0.362,Bombay,India,18.48N,72.68E
1939/06/01,28.583,0.39,Bombay,India,18.48N,72.68E
1939/07/01,26.930999999999997,0.281,Bombay,India,18.48N,72.68E
1939/08/01,26.848000000000003,0.166,Bombay,India,18.48N,72.68E
1939/09/01,26.998,0.192,Bombay,India,18.48N,72.68E
1939/10/01,28.177,0.68,Bombay,India,18.48N,72.68E
1939/11/01,27.114,0.527,Bombay,India,18.48N,72.68E
1939/12/01,25.315,0.655,Bombay,India,18.48N,72.68E
1940/01/01,24.3,0.736,Bombay,India,18.48N,72.68E
1940/02/01,24.531,0.373,Bombay,India,18.48N,72.68E
1940/03/01,24.12,0.812,Bombay,India,18.48N,72.68E
1940/04/01,26.795,0.35100000000000003,Bombay,India,18.48N,72.68E
1940/05/01,29.281,0.5770000000000001,Bombay,India,18.48N,72.68E
1940/06/01,28.447000000000006,0.21,Bombay,India,18.48N,72.68E
1940/07/01,27.165,0.23,Bombay,India,18.48N,72.68E
1940/08/01,26.627,0.257,Bombay,India,18.48N,72.68E
1940/09/01,27.362,0.199,Bombay,India,18.48N,72.68E
1940/10/01,28.182,0.29100000000000004,Bombay,India,18.48N,72.68E
1940/11/01,28.271,0.4,Bombay,India,18.48N,72.68E
1940/12/01,25.274,0.345,Bombay,India,18.48N,72.68E
1941/01/01,24.046,0.396,Bombay,India,18.48N,72.68E
1941/02/01,25.013,0.345,Bombay,India,18.48N,72.68E
1941/03/01,26.353,0.271,Bombay,India,18.48N,72.68E
1941/04/01,28.335,0.35,Bombay,India,18.48N,72.68E
1941/05/01,29.515,0.586,Bombay,India,18.48N,72.68E
1941/06/01,29.374,0.581,Bombay,India,18.48N,72.68E
1941/07/01,27.65,0.406,Bombay,India,18.48N,72.68E
1941/08/01,27.817,0.3,Bombay,India,18.48N,72.68E
1941/09/01,27.906999999999996,0.246,Bombay,India,18.48N,72.68E
1941/10/01,29.198,0.443,Bombay,India,18.48N,72.68E
1941/11/01,28.28,0.404,Bombay,India,18.48N,72.68E
1941/12/01,26.486,0.805,Bombay,India,18.48N,72.68E
1942/01/01,24.256999999999998,0.521,Bombay,India,18.48N,72.68E
1942/02/01,24.869,0.534,Bombay,India,18.48N,72.68E
1942/03/01,26.461,0.422,Bombay,India,18.48N,72.68E
1942/04/01,28.419,0.306,Bombay,India,18.48N,72.68E
1942/05/01,29.581999999999997,0.35100000000000003,Bombay,India,18.48N,72.68E
1942/06/01,28.685,0.397,Bombay,India,18.48N,72.68E
1942/07/01,26.910999999999998,0.411,Bombay,India,18.48N,72.68E
1942/08/01,26.699,0.418,Bombay,India,18.48N,72.68E
1942/09/01,26.986,0.341,Bombay,India,18.48N,72.68E
1942/10/01,28.28,0.363,Bombay,India,18.48N,72.68E
1942/11/01,26.74,0.537,Bombay,India,18.48N,72.68E
1942/12/01,25.225,0.335,Bombay,India,18.48N,72.68E
1943/01/01,24.136000000000006,0.6559999999999999,Bombay,India,18.48N,72.68E
1943/02/01,24.31,1.095,Bombay,India,18.48N,72.68E
1943/03/01,26.2,0.606,Bombay,India,18.48N,72.68E
1943/04/01,27.325,0.482,Bombay,India,18.48N,72.68E
1943/05/01,28.933000000000003,0.297,Bombay,India,18.48N,72.68E
1943/06/01,27.772,0.391,Bombay,India,18.48N,72.68E
1943/07/01,26.7,0.28,Bombay,India,18.48N,72.68E
1943/08/01,26.732,0.426,Bombay,India,18.48N,72.68E
1943/09/01,26.62,0.265,Bombay,India,18.48N,72.68E
1943/10/01,27.668000000000003,0.303,Bombay,India,18.48N,72.68E
1943/11/01,27.926,0.37,Bombay,India,18.48N,72.68E
1943/12/01,25.506,0.733,Bombay,India,18.48N,72.68E
1944/01/01,24.215999999999998,0.473,Bombay,India,18.48N,72.68E
1944/02/01,23.238000000000003,0.399,Bombay,India,18.48N,72.68E
1944/03/01,24.818,0.726,Bombay,India,18.48N,72.68E
1944/04/01,26.839,0.273,Bombay,India,18.48N,72.68E
1944/05/01,29.686999999999998,0.257,Bombay,India,18.48N,72.68E
1944/06/01,29.234,0.521,Bombay,India,18.48N,72.68E
1944/07/01,27.046999999999997,0.402,Bombay,India,18.48N,72.68E
1944/08/01,26.94,0.5760000000000001,Bombay,India,18.48N,72.68E
1944/09/01,27.548000000000002,0.21,Bombay,India,18.48N,72.68E
1944/10/01,28.122,0.4320000000000001,Bombay,India,18.48N,72.68E
1944/11/01,27.63,0.428,Bombay,India,18.48N,72.68E
1944/12/01,26.205,0.265,Bombay,India,18.48N,72.68E
1945/01/01,23.201999999999998,0.5870000000000001,Bombay,India,18.48N,72.68E
1945/02/01,23.891,0.605,Bombay,India,18.48N,72.68E
1945/03/01,26.116,0.461,Bombay,India,18.48N,72.68E
1945/04/01,26.889,0.597,Bombay,India,18.48N,72.68E
1945/05/01,28.855999999999998,0.762,Bombay,India,18.48N,72.68E
1945/06/01,28.546999999999997,0.206,Bombay,India,18.48N,72.68E
1945/07/01,26.975,0.362,Bombay,India,18.48N,72.68E
1945/08/01,27.093000000000004,0.254,Bombay,India,18.48N,72.68E
1945/09/01,27.072,0.14400000000000002,Bombay,India,18.48N,72.68E
1945/10/01,27.762,0.607,Bombay,India,18.48N,72.68E
1945/11/01,26.763,0.764,Bombay,India,18.48N,72.68E
1945/12/01,24.075,0.29600000000000004,Bombay,India,18.48N,72.68E
1946/01/01,23.916999999999998,0.56,Bombay,India,18.48N,72.68E
1946/02/01,24.945,0.847,Bombay,India,18.48N,72.68E
1946/03/01,25.926,0.5870000000000001,Bombay,India,18.48N,72.68E
1946/04/01,27.858,0.406,Bombay,India,18.48N,72.68E
1946/05/01,29.045,0.967,Bombay,India,18.48N,72.68E
1946/06/01,27.824,0.28300000000000003,Bombay,India,18.48N,72.68E
1946/07/01,27.14,0.32299999999999995,Bombay,India,18.48N,72.68E
1946/08/01,26.403000000000002,0.443,Bombay,India,18.48N,72.68E
1946/09/01,26.717,0.275,Bombay,India,18.48N,72.68E
1946/10/01,28.593000000000004,0.256,Bombay,India,18.48N,72.68E
1946/11/01,27.433000000000003,0.852,Bombay,India,18.48N,72.68E
1946/12/01,26.366999999999997,1.289,Bombay,India,18.48N,72.68E
1947/01/01,24.480999999999998,0.4,Bombay,India,18.48N,72.68E
1947/02/01,24.508000000000003,0.28600000000000003,Bombay,India,18.48N,72.68E
1947/03/01,25.801,0.343,Bombay,India,18.48N,72.68E
1947/04/01,27.122,0.505,Bombay,India,18.48N,72.68E
1947/05/01,29.141,0.504,Bombay,India,18.48N,72.68E
1947/06/01,29.465,0.448,Bombay,India,18.48N,72.68E
1947/07/01,27.484,0.254,Bombay,India,18.48N,72.68E
1947/08/01,27.419,0.213,Bombay,India,18.48N,72.68E
1947/09/01,26.834,0.316,Bombay,India,18.48N,72.68E
1947/10/01,26.653000000000002,0.482,Bombay,India,18.48N,72.68E
1947/11/01,27.055,0.638,Bombay,India,18.48N,72.68E
1947/12/01,25.486,0.634,Bombay,India,18.48N,72.68E
1948/01/01,24.516,0.7609999999999999,Bombay,India,18.48N,72.68E
1948/02/01,24.232,0.6509999999999999,Bombay,India,18.48N,72.68E
1948/03/01,26.28,0.459,Bombay,India,18.48N,72.68E
1948/04/01,28.166999999999998,0.485,Bombay,India,18.48N,72.68E
1948/05/01,29.718000000000004,0.813,Bombay,India,18.48N,72.68E
1948/06/01,28.879,0.5529999999999999,Bombay,India,18.48N,72.68E
1948/07/01,27.544,0.281,Bombay,India,18.48N,72.68E
1948/08/01,27.052,0.218,Bombay,India,18.48N,72.68E
1948/09/01,26.886,0.198,Bombay,India,18.48N,72.68E
1948/10/01,28.057,0.409,Bombay,India,18.48N,72.68E
1948/11/01,27.968000000000004,0.68,Bombay,India,18.48N,72.68E
1948/12/01,25.1,0.7140000000000001,Bombay,India,18.48N,72.68E
1949/01/01,24.921,0.512,Bombay,India,18.48N,72.68E
1949/02/01,24.147,0.483,Bombay,India,18.48N,72.68E
1949/03/01,26.439,0.259,Bombay,India,18.48N,72.68E
1949/04/01,27.883000000000006,0.4,Bombay,India,18.48N,72.68E
1949/05/01,29.035,0.6,Bombay,India,18.48N,72.68E
1949/06/01,28.151,0.4,Bombay,India,18.48N,72.68E
1949/07/01,27.569000000000003,0.202,Bombay,India,18.48N,72.68E
1949/08/01,27.256,0.401,Bombay,India,18.48N,72.68E
1949/09/01,26.712,0.454,Bombay,India,18.48N,72.68E
1949/10/01,27.917,0.228,Bombay,India,18.48N,72.68E
1949/11/01,26.746,0.456,Bombay,India,18.48N,72.68E
1949/12/01,24.886999999999997,0.555,Bombay,India,18.48N,72.68E
1950/01/01,24.028,0.364,Bombay,India,18.48N,72.68E
1950/02/01,22.553,0.35700000000000004,Bombay,India,18.48N,72.68E
1950/03/01,25.088,0.3670000000000001,Bombay,India,18.48N,72.68E
1950/04/01,27.288,0.289,Bombay,India,18.48N,72.68E
1950/05/01,29.165000000000006,0.523,Bombay,India,18.48N,72.68E
1950/06/01,28.983,0.341,Bombay,India,18.48N,72.68E
1950/07/01,26.905,0.384,Bombay,India,18.48N,72.68E
1950/08/01,27.244,0.278,Bombay,India,18.48N,72.68E
1950/09/01,27.033,0.354,Bombay,India,18.48N,72.68E
1950/10/01,27.344,0.32,Bombay,India,18.48N,72.68E
1950/11/01,26.344,0.535,Bombay,India,18.48N,72.68E
1950/12/01,24.464000000000002,0.604,Bombay,India,18.48N,72.68E
1951/01/01,23.778,0.529,Bombay,India,18.48N,72.68E
1951/02/01,23.910999999999998,0.317,Bombay,India,18.48N,72.68E
1951/03/01,25.965,0.342,Bombay,India,18.48N,72.68E
1951/04/01,26.818,0.4920000000000001,Bombay,India,18.48N,72.68E
1951/05/01,28.871,0.494,Bombay,India,18.48N,72.68E
1951/06/01,28.413,0.667,Bombay,India,18.48N,72.68E
1951/07/01,27.348000000000003,0.7120000000000001,Bombay,India,18.48N,72.68E
1951/08/01,27.085,0.259,Bombay,India,18.48N,72.68E
1951/09/01,28.196,0.586,Bombay,India,18.48N,72.68E
1951/10/01,28.713,0.36,Bombay,India,18.48N,72.68E
1951/11/01,28.447,0.442,Bombay,India,18.48N,72.68E
1951/12/01,25.410999999999998,0.506,Bombay,India,18.48N,72.68E
1952/01/01,24.666,0.508,Bombay,India,18.48N,72.68E
1952/02/01,24.79,0.213,Bombay,India,18.48N,72.68E
1952/03/01,25.253,0.376,Bombay,India,18.48N,72.68E
1952/04/01,27.844,0.422,Bombay,India,18.48N,72.68E
1952/05/01,29.673,0.382,Bombay,India,18.48N,72.68E
1952/06/01,28.375,0.343,Bombay,India,18.48N,72.68E
1952/07/01,27.386,0.165,Bombay,India,18.48N,72.68E
1952/08/01,26.946,0.4320000000000001,Bombay,India,18.48N,72.68E
1952/09/01,27.206999999999997,0.276,Bombay,India,18.48N,72.68E
1952/10/01,28.066999999999997,0.654,Bombay,India,18.48N,72.68E
1952/11/01,25.918000000000003,0.494,Bombay,India,18.48N,72.68E
1952/12/01,26.263,0.797,Bombay,India,18.48N,72.68E
1953/01/01,24.089,0.5,Bombay,India,18.48N,72.68E
1953/02/01,25.201999999999998,0.326,Bombay,India,18.48N,72.68E
1953/03/01,27.281,0.344,Bombay,India,18.48N,72.68E
1953/04/01,27.725,0.304,Bombay,India,18.48N,72.68E
1953/05/01,29.045,0.385,Bombay,India,18.48N,72.68E
1953/06/01,28.558000000000003,0.395,Bombay,India,18.48N,72.68E
1953/07/01,27.09,0.527,Bombay,India,18.48N,72.68E
1953/08/01,26.775,0.293,Bombay,India,18.48N,72.68E
1953/09/01,27.158,0.388,Bombay,India,18.48N,72.68E
1953/10/01,28.312,0.407,Bombay,India,18.48N,72.68E
1953/11/01,27.217,0.34700000000000003,Bombay,India,18.48N,72.68E
1953/12/01,25.636999999999997,0.39,Bombay,India,18.48N,72.68E
1954/01/01,24.107,0.385,Bombay,India,18.48N,72.68E
1954/02/01,25.186,0.326,Bombay,India,18.48N,72.68E
1954/03/01,26.686,0.731,Bombay,India,18.48N,72.68E
1954/04/01,27.715,0.41,Bombay,India,18.48N,72.68E
1954/05/01,29.326999999999998,0.309,Bombay,India,18.48N,72.68E
1954/06/01,28.285,0.442,Bombay,India,18.48N,72.68E
1954/07/01,26.686,0.325,Bombay,India,18.48N,72.68E
1954/08/01,26.88,0.35600000000000004,Bombay,India,18.48N,72.68E
1954/09/01,26.339000000000002,0.43,Bombay,India,18.48N,72.68E
1954/10/01,27.187,0.312,Bombay,India,18.48N,72.68E
1954/11/01,26.706999999999997,0.405,Bombay,India,18.48N,72.68E
1954/12/01,25.482,0.547,Bombay,India,18.48N,72.68E
1955/01/01,25.011,0.4,Bombay,India,18.48N,72.68E
1955/02/01,24.645,0.335,Bombay,India,18.48N,72.68E
1955/03/01,26.288,0.267,Bombay,India,18.48N,72.68E
1955/04/01,27.127,0.269,Bombay,India,18.48N,72.68E
1955/05/01,29.06,0.375,Bombay,India,18.48N,72.68E
1955/06/01,28.136999999999997,0.299,Bombay,India,18.48N,72.68E
1955/07/01,27.38,0.418,Bombay,India,18.48N,72.68E
1955/08/01,26.335,0.431,Bombay,India,18.48N,72.68E
1955/09/01,27.298000000000002,0.33,Bombay,India,18.48N,72.68E
1955/10/01,27.753,0.415,Bombay,India,18.48N,72.68E
1955/11/01,26.107,0.609,Bombay,India,18.48N,72.68E
1955/12/01,25.273000000000003,0.428,Bombay,India,18.48N,72.68E
1956/01/01,24.226999999999997,0.57,Bombay,India,18.48N,72.68E
1956/02/01,23.936,0.188,Bombay,India,18.48N,72.68E
1956/03/01,26.583000000000002,0.327,Bombay,India,18.48N,72.68E
1956/04/01,28.101999999999997,0.5,Bombay,India,18.48N,72.68E
1956/05/01,28.354000000000006,0.421,Bombay,India,18.48N,72.68E
1956/06/01,27.790000000000006,0.285,Bombay,India,18.48N,72.68E
1956/07/01,26.201,0.348,Bombay,India,18.48N,72.68E
1956/08/01,26.337,0.303,Bombay,India,18.48N,72.68E
1956/09/01,26.596999999999998,0.29100000000000004,Bombay,India,18.48N,72.68E
1956/10/01,27.538,0.249,Bombay,India,18.48N,72.68E
1956/11/01,27.353,0.4320000000000001,Bombay,India,18.48N,72.68E
1956/12/01,25.293000000000003,0.349,Bombay,India,18.48N,72.68E
1957/01/01,24.493,0.453,Bombay,India,18.48N,72.68E
1957/02/01,23.214000000000002,0.339,Bombay,India,18.48N,72.68E
1957/03/01,24.292,0.399,Bombay,India,18.48N,72.68E
1957/04/01,27.258000000000006,0.403,Bombay,India,18.48N,72.68E
1957/05/01,28.83,0.396,Bombay,India,18.48N,72.68E
1957/06/01,29.128,0.412,Bombay,India,18.48N,72.68E
1957/07/01,27.25,0.4,Bombay,India,18.48N,72.68E
1957/08/01,26.73,0.589,Bombay,India,18.48N,72.68E
1957/09/01,27.238000000000003,0.401,Bombay,India,18.48N,72.68E
1957/10/01,28.545,0.284,Bombay,India,18.48N,72.68E
1957/11/01,28.25,0.417,Bombay,India,18.48N,72.68E
1957/12/01,26.56,0.525,Bombay,India,18.48N,72.68E
1958/01/01,25.326,0.376,Bombay,India,18.48N,72.68E
1958/02/01,24.171999999999997,0.485,Bombay,India,18.48N,72.68E
1958/03/01,26.236,0.319,Bombay,India,18.48N,72.68E
1958/04/01,27.869,0.319,Bombay,India,18.48N,72.68E
1958/05/01,29.515,0.453,Bombay,India,18.48N,72.68E
1958/06/01,29.087,0.438,Bombay,India,18.48N,72.68E
1958/07/01,27.326,0.396,Bombay,India,18.48N,72.68E
1958/08/01,26.822,0.552,Bombay,India,18.48N,72.68E
1958/09/01,27.081,0.339,Bombay,India,18.48N,72.68E
1958/10/01,28.025,0.264,Bombay,India,18.48N,72.68E
1958/11/01,28.293000000000003,0.247,Bombay,India,18.48N,72.68E
1958/12/01,26.491999999999997,0.35600000000000004,Bombay,India,18.48N,72.68E
1959/01/01,24.7,0.6659999999999999,Bombay,India,18.48N,72.68E
1959/02/01,24.263,0.368,Bombay,India,18.48N,72.68E
1959/03/01,26.289,0.5539999999999999,Bombay,India,18.48N,72.68E
1959/04/01,28.244,0.322,Bombay,India,18.48N,72.68E
1959/05/01,30.122,0.422,Bombay,India,18.48N,72.68E
1959/06/01,28.612,0.25,Bombay,India,18.48N,72.68E
1959/07/01,26.72,0.2,Bombay,India,18.48N,72.68E
1959/08/01,26.718000000000004,0.231,Bombay,India,18.48N,72.68E
1959/09/01,26.971,0.375,Bombay,India,18.48N,72.68E
1959/10/01,27.366,0.443,Bombay,India,18.48N,72.68E
1959/11/01,27.747,0.404,Bombay,India,18.48N,72.68E
1959/12/01,26.72,0.239,Bombay,India,18.48N,72.68E
1960/01/01,24.553,0.542,Bombay,India,18.48N,72.68E
1960/02/01,25.735,0.489,Bombay,India,18.48N,72.68E
1960/03/01,25.61,0.377,Bombay,India,18.48N,72.68E
1960/04/01,27.658,0.484,Bombay,India,18.48N,72.68E
1960/05/01,29.463,0.602,Bombay,India,18.48N,72.68E
1960/06/01,28.118,0.214,Bombay,India,18.48N,72.68E
1960/07/01,27.518,0.185,Bombay,India,18.48N,72.68E
1960/08/01,26.658,0.3,Bombay,India,18.48N,72.68E
1960/09/01,27.151999999999997,0.16399999999999998,Bombay,India,18.48N,72.68E
1960/10/01,27.721,0.242,Bombay,India,18.48N,72.68E
1960/11/01,27.688000000000002,0.317,Bombay,India,18.48N,72.68E
1960/12/01,26.447,0.315,Bombay,India,18.48N,72.68E
1961/01/01,25.002,0.35200000000000004,Bombay,India,18.48N,72.68E
1961/02/01,23.2,0.364,Bombay,India,18.48N,72.68E
1961/03/01,26.115,0.54,Bombay,India,18.48N,72.68E
1961/04/01,27.371,0.504,Bombay,India,18.48N,72.68E
1961/05/01,28.574,0.489,Bombay,India,18.48N,72.68E
1961/06/01,27.976999999999997,0.622,Bombay,India,18.48N,72.68E
1961/07/01,26.419,0.255,Bombay,India,18.48N,72.68E
1961/08/01,27.031999999999996,0.207,Bombay,India,18.48N,72.68E
1961/09/01,26.918000000000003,0.285,Bombay,India,18.48N,72.68E
1961/10/01,27.188000000000002,0.41,Bombay,India,18.48N,72.68E
1961/11/01,27.715999999999998,0.426,Bombay,India,18.48N,72.68E
1961/12/01,25.701999999999998,0.584,Bombay,India,18.48N,72.68E
1962/01/01,23.101,0.526,Bombay,India,18.48N,72.68E
1962/02/01,24.836,0.392,Bombay,India,18.48N,72.68E
1962/03/01,25.421,0.303,Bombay,India,18.48N,72.68E
1962/04/01,27.107,0.653,Bombay,India,18.48N,72.68E
1962/05/01,28.964,0.342,Bombay,India,18.48N,72.68E
1962/06/01,28.599,0.525,Bombay,India,18.48N,72.68E
1962/07/01,27.013,0.298,Bombay,India,18.48N,72.68E
1962/08/01,26.848000000000003,0.304,Bombay,India,18.48N,72.68E
1962/09/01,26.978,0.297,Bombay,India,18.48N,72.68E
1962/10/01,28.196,0.535,Bombay,India,18.48N,72.68E
1962/11/01,27.679000000000002,0.591,Bombay,India,18.48N,72.68E
1962/12/01,25.840999999999998,0.358,Bombay,India,18.48N,72.68E
1963/01/01,25.188,0.363,Bombay,India,18.48N,72.68E
1963/02/01,25.11,0.74,Bombay,India,18.48N,72.68E
1963/03/01,26.171,0.733,Bombay,India,18.48N,72.68E
1963/04/01,26.956999999999997,0.595,Bombay,India,18.48N,72.68E
1963/05/01,28.943,0.568,Bombay,India,18.48N,72.68E
1963/06/01,28.127,0.361,Bombay,India,18.48N,72.68E
1963/07/01,27.14,0.325,Bombay,India,18.48N,72.68E
1963/08/01,26.397,0.304,Bombay,India,18.48N,72.68E
1963/09/01,26.901,0.358,Bombay,India,18.48N,72.68E
1963/10/01,28.146,0.327,Bombay,India,18.48N,72.68E
1963/11/01,28.123,0.34600000000000003,Bombay,India,18.48N,72.68E
1963/12/01,26.467,0.303,Bombay,India,18.48N,72.68E
1964/01/01,23.061,0.5710000000000001,Bombay,India,18.48N,72.68E
1964/02/01,23.717,0.337,Bombay,India,18.48N,72.68E
1964/03/01,26.061999999999998,0.609,Bombay,India,18.48N,72.68E
1964/04/01,27.87,0.845,Bombay,India,18.48N,72.68E
1964/05/01,29.1,0.242,Bombay,India,18.48N,72.68E
1964/06/01,28.16,0.34,Bombay,India,18.48N,72.68E
1964/07/01,27.01,0.242,Bombay,India,18.48N,72.68E
1964/08/01,26.462,0.295,Bombay,India,18.48N,72.68E
1964/09/01,26.603,0.268,Bombay,India,18.48N,72.68E
1964/10/01,27.405,0.412,Bombay,India,18.48N,72.68E
1964/11/01,27.125,0.37,Bombay,India,18.48N,72.68E
1964/12/01,25.121,0.215,Bombay,India,18.48N,72.68E
1965/01/01,25.183000000000003,0.292,Bombay,India,18.48N,72.68E
1965/02/01,24.171999999999997,0.6809999999999999,Bombay,India,18.48N,72.68E
1965/03/01,25.18,0.507,Bombay,India,18.48N,72.68E
1965/04/01,27.21,0.73,Bombay,India,18.48N,72.68E
1965/05/01,28.498,0.38,Bombay,India,18.48N,72.68E
1965/06/01,28.241,0.534,Bombay,India,18.48N,72.68E
1965/07/01,26.756999999999998,0.37,Bombay,India,18.48N,72.68E
1965/08/01,27.098000000000003,0.276,Bombay,India,18.48N,72.68E
1965/09/01,27.500999999999998,0.226,Bombay,India,18.48N,72.68E
1965/10/01,28.535,0.583,Bombay,India,18.48N,72.68E
1965/11/01,28.275,0.369,Bombay,India,18.48N,72.68E
1965/12/01,26.497,0.436,Bombay,India,18.48N,72.68E
1966/01/01,24.97,0.297,Bombay,India,18.48N,72.68E
1966/02/01,25.564,0.41,Bombay,India,18.48N,72.68E
1966/03/01,25.811,0.389,Bombay,India,18.48N,72.68E
1966/04/01,26.885,0.621,Bombay,India,18.48N,72.68E
1966/05/01,28.691000000000006,0.405,Bombay,India,18.48N,72.68E
1966/06/01,28.611,0.461,Bombay,India,18.48N,72.68E
1966/07/01,27.601999999999997,0.361,Bombay,India,18.48N,72.68E
1966/08/01,27.28,0.316,Bombay,India,18.48N,72.68E
1966/09/01,27.624000000000002,0.373,Bombay,India,18.48N,72.68E
1966/10/01,29.19,0.335,Bombay,India,18.48N,72.68E
1966/11/01,28.397,0.256,Bombay,India,18.48N,72.68E
1966/12/01,25.998,0.247,Bombay,India,18.48N,72.68E
1967/01/01,23.964,0.474,Bombay,India,18.48N,72.68E
1967/02/01,25.061,0.525,Bombay,India,18.48N,72.68E
1967/03/01,26.144000000000002,0.447,Bombay,India,18.48N,72.68E
1967/04/01,27.796,0.51,Bombay,India,18.48N,72.68E
1967/05/01,29.339,0.406,Bombay,India,18.48N,72.68E
1967/06/01,28.265,0.319,Bombay,India,18.48N,72.68E
1967/07/01,27.009,0.454,Bombay,India,18.48N,72.68E
1967/08/01,26.882,0.409,Bombay,India,18.48N,72.68E
1967/09/01,27.206999999999997,0.366,Bombay,India,18.48N,72.68E
1967/10/01,28.124000000000002,0.23,Bombay,India,18.48N,72.68E
1967/11/01,27.517,0.194,Bombay,India,18.48N,72.68E
1967/12/01,26.449,0.74,Bombay,India,18.48N,72.68E
1968/01/01,23.587,0.332,Bombay,India,18.48N,72.68E
1968/02/01,23.074,0.7609999999999999,Bombay,India,18.48N,72.68E
1968/03/01,26.04,0.515,Bombay,India,18.48N,72.68E
1968/04/01,26.677,0.8270000000000001,Bombay,India,18.48N,72.68E
1968/05/01,28.153,0.607,Bombay,India,18.48N,72.68E
1968/06/01,28.857000000000006,0.339,Bombay,India,18.48N,72.68E
1968/07/01,27.593000000000004,0.738,Bombay,India,18.48N,72.68E
1968/08/01,27.024,0.415,Bombay,India,18.48N,72.68E
1968/09/01,27.631,0.333,Bombay,India,18.48N,72.68E
1968/10/01,27.98,0.444,Bombay,India,18.48N,72.68E
1968/11/01,27.734,0.667,Bombay,India,18.48N,72.68E
1968/12/01,25.976,0.339,Bombay,India,18.48N,72.68E
1969/01/01,24.229000000000006,0.471,Bombay,India,18.48N,72.68E
1969/02/01,24.52,0.502,Bombay,India,18.48N,72.68E
1969/03/01,26.391,0.81,Bombay,India,18.48N,72.68E
1969/04/01,28.188,0.696,Bombay,India,18.48N,72.68E
1969/05/01,29.627,0.512,Bombay,India,18.48N,72.68E
1969/06/01,28.674000000000003,0.344,Bombay,India,18.48N,72.68E
1969/07/01,27.441,0.274,Bombay,India,18.48N,72.68E
1969/08/01,27.073,0.476,Bombay,India,18.48N,72.68E
1969/09/01,26.750999999999998,0.309,Bombay,India,18.48N,72.68E
1969/10/01,28.387,0.47,Bombay,India,18.48N,72.68E
1969/11/01,28.834,0.463,Bombay,India,18.48N,72.68E
1969/12/01,27.160999999999998,0.598,Bombay,India,18.48N,72.68E
1970/01/01,24.599,0.349,Bombay,India,18.48N,72.68E
1970/02/01,24.568,0.596,Bombay,India,18.48N,72.68E
1970/03/01,25.658,0.498,Bombay,India,18.48N,72.68E
1970/04/01,27.835,0.611,Bombay,India,18.48N,72.68E
1970/05/01,29.348000000000006,0.329,Bombay,India,18.48N,72.68E
1970/06/01,27.87,0.41,Bombay,India,18.48N,72.68E
